"from","to","strength","direction","in_final_dag"
"pb_isg_cd14_monocyte_ifn_alpha","pb_core_naive_b_cell_inflammatory",0.045954045954046,0.210657596371882,FALSE
"pb_isg_cd14_monocyte_ifn_alpha","l3_clp_cell_alr",0.045954045954046,0.499546485260771,FALSE
"pb_isg_cd14_monocyte_ifn_gamma","pb_gzmb_cd27_em_cd4_t_cell_ifn_gamma",0.045954045954046,0.801587301587302,FALSE
"pb_isg_cd14_monocyte_ifn_gamma","pb_hla_drhi_cdc2_ifn_alpha",0.045954045954046,0.695294784580499,FALSE
"pb_isg_memory_cd4_t_cell_tnfa_nfkb","l3_gzmb_cd27_em_cd4_t_cell_alt_alr",0.045954045954046,0.876406926406926,FALSE
"pb_klrb1_memory_cd4_treg_ifn_alpha","pb_core_memory_b_cell_ifn_gamma",0.045954045954046,0.971428571428571,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha","l3_isg_naive_cd8_t_cell_alr",0.045954045954046,0.0380952380952381,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3","l2_cdc1_alr",0.045954045954046,0.0920634920634921,FALSE
"pb_memory_cd4_treg_ifn_alpha","l3_pdc",0.045954045954046,0.961904761904762,FALSE
"pb_naive_cd4_treg_ifn_gamma","pb_core_naive_cd8_t_cell_ifn_alpha",0.045954045954046,0.241666666666667,FALSE
"pb_naive_cd4_treg_il2_stat5","l3_cd8aa",0.045954045954046,0.237755102040816,FALSE
"pb_pdc_ifn_gamma","pb_gzmk_cd56dim_nk_cell_ifn_gamma",0.045954045954046,0.852607709750567,FALSE
"wb_apical_junction","wb_uv_response_up",0.045954045954046,0.884353741496599,FALSE
"wb_cholesterol_homeostasis","l3_adaptive_nk_cell_alr",0.045954045954046,0.417857142857143,FALSE
"wb_coagulation","TNF",0.045954045954046,0.534554730983302,FALSE
"wb_coagulation","IL18",0.045954045954046,0.511791383219955,FALSE
"wb_coagulation","CCL8",0.045954045954046,0.155612244897959,FALSE
"wb_estrogen_response_early","chem_albumin",0.045954045954046,0.292310863739435,FALSE
"wb_glycolysis","pb_intermediate_monocyte_il6_jak_stat3",0.045954045954046,0.707142857142857,FALSE
"wb_heme_metabolism","IFNG",0.045954045954046,0.740476190476191,FALSE
"wb_heme_metabolism","l3_isg_memory_cd4_t_cell_alr",0.045954045954046,0.928571428571429,FALSE
"wb_il_2_stat5_signaling","infl_hs_crp",0.045954045954046,0.267573696145125,FALSE
"wb_interferon_gamma_response","l3_cd56bright_nk_cell",0.045954045954046,0.502551020408163,FALSE
"wb_mtorc1_signaling","l3_isg_naive_cd8_t_cell_alr",0.045954045954046,0.674442224442225,FALSE
"wb_myc_targets_v1","CD274",0.045954045954046,0.388662131519274,FALSE
"wb_oxidative_phosphorylation","TNF",0.045954045954046,0.731349206349206,FALSE
"wb_p53_pathway","l3_cm_cd8_t_cell_alr",0.045954045954046,0.407312925170068,FALSE
"wb_pancreas_beta_cells","pb_core_memory_b_cell_inflammatory",0.045954045954046,0.95578231292517,FALSE
"wb_pi3k_akt_mtor_signaling","pb_cm_cd4_t_cell_ifn_gamma",0.045954045954046,1,FALSE
"wb_pperoxisome","CD8A",0.045954045954046,0.28469387755102,FALSE
"wb_reactive_oxygen_species_pathway","GDF15",0.045954045954046,0.711451247165533,FALSE
"wb_reactive_oxygen_species_pathway","l3_sox4_naive_cd8_t_cell_alr",0.045954045954046,0.892857142857143,FALSE
"wb_spermatogenesis","chem_potassium",0.045954045954046,0.264172335600907,FALSE
"wb_uv_response_up","CHI3L1",0.045954045954046,0.482993197278912,FALSE
"wb_uv_response_up","wb_apical_junction",0.045954045954046,0.115646258503401,FALSE
"wb_wnt_beta_catenin_signaling","l3_intermediate_monocyte",0.045954045954046,0.036281179138322,FALSE
"wb_xenobiotic_metabolism","bc_neutrophil_count",0.045954045954046,0.13265306122449,FALSE
"l2_effector_b_cell_alr","l1_monocyte_alr",0.045954045954046,0.244614512471655,FALSE
"l2_transitional_b_cell_alr","GDF15",0.045954045954046,0.731859410430839,FALSE
"l2_transitional_b_cell_alr","IL18",0.045954045954046,0.814342403628118,FALSE
"l2_transitional_b_cell_alr","CCL8",0.045954045954046,0.637925170068027,FALSE
"l2_transitional_b_cell_alr","l3_gzmk_cd56dim_nk_cell_alr",0.045954045954046,0.547959183673469,FALSE
"l2_asdc_alr","bc_neutrophil_count",0.045954045954046,0.521825396825397,FALSE
"l2_cdc1_alr","pb_klrf1_gzmb_cd27_em_cd8_t_cell_il6_jak_stat3",0.045954045954046,0.907936507936508,FALSE
"l2_cd8aa_alr","l1_erythrocyte_alr",0.045954045954046,0.640759637188209,FALSE
"l2_gdt_alr","l3_isg_naive_b_cell_alr",0.045954045954046,0.875901875901876,FALSE
"l2_memory_cd4_t_cell_alr","pb_core_cd14_monocyte_ifn_gamma",0.045954045954046,0.971139971139971,FALSE
"l2_memory_cd8_t_cell_alr","chem_sodium",0.045954045954046,0.523242630385488,FALSE
"l2_proliferating_t_cell_alr","l3_ilc",0.045954045954046,0.93452380952381,FALSE
"l2_treg_alr","l1_platelet_alr",0.045954045954046,0.378741496598639,FALSE
"l3_c1q_cd16_monocyte_alr","lip_cholesterol_hdl",0.045954045954046,0.270253555967842,FALSE
"l3_gzmk_cd56dim_nk_cell_alr","CD8A",0.045954045954046,0.814430014430014,FALSE
"l3_gzmk_cd56dim_nk_cell_alr","l2_transitional_b_cell_alr",0.045954045954046,0.452040816326531,FALSE
"l3_isg_cd56dim_nk_cell_alr","pb_core_naive_b_cell_ifn_gamma",0.045954045954046,0.916666666666667,FALSE
"l3_adaptive_nk_cell_alr","wb_cholesterol_homeostasis",0.045954045954046,0.582142857142857,FALSE
"l3_gzmb_vd2_gdt_alr","l3_gzmk_cd27_em_cd8_t_cell_alt_alr",0.045954045954046,0.622278911564626,FALSE
"l3_activated_memory_b_cell_alr","bc_platelet_count",0.045954045954046,0.202380952380952,FALSE
"l3_cd95_memory_b_cell_alr","pb_core_cd14_monocyte_ifn_gamma",0.045954045954046,0.184920634920635,FALSE
"l3_type_2_polarized_memory_b_cell_alr","pb_hla_drhi_cdc2_il6_jak_stat3",0.045954045954046,0.843923933209648,FALSE
"l3_isg_memory_cd4_t_cell_alr","pb_core_cd14_monocyte_ifn_gamma",0.045954045954046,0.936507936507937,FALSE
"l3_isg_memory_cd4_t_cell_alr","wb_heme_metabolism",0.045954045954046,0.0714285714285714,FALSE
"l3_gzmb_cd27_em_cd4_t_cell_alr","chem_glucose",0.045954045954046,0.29671201814059,FALSE
"l3_gzmb_cd27_em_cd4_t_cell_alt_alr","pb_isg_memory_cd4_t_cell_tnfa_nfkb",0.045954045954046,0.123593073593074,FALSE
"l3_cm_cd8_t_cell_alr","pb_cm_cd4_t_cell_il2_stat5",0.045954045954046,0.952380952380952,FALSE
"l3_cm_cd8_t_cell_alr","wb_p53_pathway",0.045954045954046,0.592687074829932,FALSE
"l3_gzmk_cd27_em_cd8_t_cell_alt_alr","pb_core_naive_cd8_t_cell_il2_stat5",0.045954045954046,0.746428571428571,FALSE
"l3_gzmk_cd27_em_cd8_t_cell_alt_alr","l3_gzmb_vd2_gdt_alr",0.045954045954046,0.377721088435374,FALSE
"l3_isg_naive_b_cell_alr","pb_hla_drhi_cdc2_il6_jak_stat3",0.045954045954046,0.477380952380952,FALSE
"l3_isg_naive_b_cell_alr","l2_gdt_alr",0.045954045954046,0.124098124098124,FALSE
"l3_isg_naive_cd8_t_cell_alr","pb_intermediate_monocyte_il6_jak_stat3",0.045954045954046,0.801643990929705,FALSE
"l3_isg_naive_cd8_t_cell_alr","pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha",0.045954045954046,0.961904761904762,FALSE
"l3_isg_naive_cd8_t_cell_alr","wb_mtorc1_signaling",0.045954045954046,0.325557775557776,FALSE
"l3_sox4_naive_cd8_t_cell_alr","chem_co2",0.045954045954046,0.62891156462585,FALSE
"l3_sox4_naive_cd8_t_cell_alr","wb_reactive_oxygen_species_pathway",0.045954045954046,0.107142857142857,FALSE
"l3_clp_cell_alr","chem_potassium",0.045954045954046,0.21156462585034,FALSE
"l3_clp_cell_alr","pb_isg_cd14_monocyte_ifn_alpha",0.045954045954046,0.500453514739229,FALSE
"l3_klrb1_memory_cd8_treg_alr","pb_cd14_cdc2_ifn_gamma",0.045954045954046,0.899725274725275,FALSE
"l3_memory_cd8_treg_alr","pb_core_naive_b_cell_il2_stat5",0.045954045954046,0.921536796536797,FALSE
"l1_monocyte_alr","l2_effector_b_cell_alr",0.045954045954046,0.755385487528345,FALSE
"l1_nk_cell_alr","bc_basophil_count",0.045954045954046,0.215367965367965,FALSE
"l1_erythrocyte_alr","l2_cd8aa_alr",0.045954045954046,0.359240362811791,FALSE
"l1_ilc_alr","l3_baeomap_cell",0.045954045954046,0.301530612244898,FALSE
"l1_platelet_alr","l2_treg_alr",0.045954045954046,0.621258503401361,FALSE
"sex","l2_memory_cd4_t_cell_alr",0.044955044955045,1,FALSE
"bc_mpv","bc_red_blood_cell_count",0.044955044955045,0.303231292517007,FALSE
"bc_platelet_count","l3_dn_t_cell",0.044955044955045,0.652834467120181,FALSE
"bc_platelet_count","l3_cd4_mait_alr",0.044955044955045,0.499319727891156,FALSE
"bc_red_blood_cell_count","bc_mpv",0.044955044955045,0.696768707482993,FALSE
"chem_albumin","wb_estrogen_response_late",0.044955044955045,0.560977118119975,FALSE
"chem_potassium","wb_adipogenesis",0.044955044955045,0.840136054421769,FALSE
"CXCL8","l3_gzmb_cd27_em_cd4_t_cell_alt_alr",0.044955044955045,0.432993197278912,FALSE
"FGF21","TNFRSF1B",0.044955044955045,0.481462585034014,FALSE
"IFNG","wb_apical_junction",0.044955044955045,0.428184910327767,FALSE
"IFNG","l3_gzmk_cd27_em_cd8_t_cell_alt_alr",0.044955044955045,0.16031746031746,FALSE
"TNFRSF1B","FGF21",0.044955044955045,0.518537414965986,FALSE
"MMP12","wb_epithelial_mesenchymal_transition",0.044955044955045,0.622448979591837,FALSE
"LAG3","l3_cd56bright_nk_cell",0.044955044955045,0.217532467532467,FALSE
"l2_platelet","l3_gzmb_cd27_em_cd4_t_cell_alr",0.044955044955045,0.615476190476191,FALSE
"l3_cd56bright_nk_cell","LAG3",0.044955044955045,0.782467532467533,FALSE
"l3_cd56bright_nk_cell","l3_pdc",0.044955044955045,0.0878684807256236,FALSE
"l3_dn_t_cell","bc_platelet_count",0.044955044955045,0.347165532879819,FALSE
"l3_dn_t_cell","l2_cd8aa_alr",0.044955044955045,0.0642857142857143,FALSE
"l3_intermediate_monocyte","l3_proliferating_t_cell",0.044955044955045,0.596413110698825,FALSE
"l3_pdc","l3_cd56bright_nk_cell",0.044955044955045,0.912131519274376,FALSE
"l3_pdc","wb_uv_response_dn",0.044955044955045,0.676020408163265,FALSE
"l3_plasma_cell","wb_estrogen_response_early",0.044955044955045,0.80537518037518,FALSE
"l3_proliferating_t_cell","l3_intermediate_monocyte",0.044955044955045,0.403586889301175,FALSE
"pb_cd14_cdc2_ifn_gamma","pb_memory_cd4_treg_il6_jak_stat3",0.044955044955045,0.476190476190476,FALSE
"pb_cd14_cdc2_tnfa_nfkb","pb_cd56bright_nk_cell_inflammatory",0.044955044955045,0.451927437641723,FALSE
"pb_cd56bright_nk_cell_il6_jak_stat3","pb_gzmk_cd56dim_nk_cell_il6_jak_stat3",0.044955044955045,0.543650793650794,FALSE
"pb_cd56bright_nk_cell_inflammatory","pb_cd14_cdc2_tnfa_nfkb",0.044955044955045,0.548072562358277,FALSE
"pb_cm_cd4_t_cell_il6_jak_stat3","l3_cd27_effector_b_cell_alt_alr",0.044955044955045,0.318820861678004,FALSE
"pb_cm_cd8_t_cell_il2_stat5","l3_memory_cd8_treg_alr",0.044955044955045,0.247619047619048,FALSE
"pb_cm_cd8_t_cell_inflammatory","l1_progenitor_cell_alr",0.044955044955045,0.0204081632653061,FALSE
"pb_core_cd16_monocyte_ifn_alpha","pb_core_naive_b_cell_ifn_gamma",0.044955044955045,0.955555555555555,FALSE
"pb_core_cd16_monocyte_il6_jak_stat3","l2_cd16_monocyte_alr",0.044955044955045,0.0810142238713667,FALSE
"pb_core_naive_b_cell_ifn_gamma","pb_core_cd16_monocyte_ifn_alpha",0.044955044955045,0.0444444444444444,FALSE
"pb_core_naive_b_cell_il2_stat5","pb_gzmk_cd56dim_nk_cell_inflammatory",0.044955044955045,0.44484126984127,FALSE
"pb_core_naive_cd8_t_cell_ifn_gamma","pb_hla_drhi_cdc2_ifn_gamma",0.044955044955045,0.930555555555556,FALSE
"pb_core_naive_cd8_t_cell_tnfa_nfkb","l3_isg_mait_alr",0.044955044955045,0.488095238095238,FALSE
"pb_gzmk_cd56dim_nk_cell_il6_jak_stat3","pb_cd56bright_nk_cell_il6_jak_stat3",0.044955044955045,0.456349206349206,FALSE
"pb_gzmk_cd56dim_nk_cell_il6_jak_stat3","l3_cd95_memory_b_cell_alr",0.044955044955045,0.785827664399093,FALSE
"pb_gzmk_cd56dim_nk_cell_inflammatory","pb_core_naive_b_cell_il2_stat5",0.044955044955045,0.55515873015873,FALSE
"pb_gzmk_vd2_gdt_il6_jak_stat3","pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha",0.044955044955045,0.792671614100185,FALSE
"pb_hla_drhi_cdc2_ifn_gamma","pb_core_naive_cd8_t_cell_ifn_gamma",0.044955044955045,0.0694444444444444,FALSE
"pb_intermediate_monocyte_ifn_alpha","l1_b_cell_alr",0.044955044955045,0.273526077097506,FALSE
"pb_isg_memory_cd4_t_cell_inflammatory","pb_memory_cd4_treg_il2_stat5",0.044955044955045,0.47108843537415,FALSE
"pb_klrb1_memory_cd4_treg_ifn_gamma","l1_progenitor_cell_alr",0.044955044955045,0.0238095238095238,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_alpha","pb_gzmk_vd2_gdt_il6_jak_stat3",0.044955044955045,0.207328385899814,FALSE
"pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5","wb_apical_junction",0.044955044955045,0.236178107606679,FALSE
"pb_memory_cd4_treg_il2_stat5","pb_isg_memory_cd4_t_cell_inflammatory",0.044955044955045,0.52891156462585,FALSE
"pb_memory_cd4_treg_il6_jak_stat3","pb_cd14_cdc2_ifn_gamma",0.044955044955045,0.523809523809524,FALSE
"pb_naive_cd4_treg_il2_stat5","l2_memory_cd4_t_cell_alr",0.044955044955045,0.480442176870748,FALSE
"wb_adipogenesis","chem_potassium",0.044955044955045,0.159863945578231,FALSE
"wb_apical_junction","IFNG",0.044955044955045,0.571815089672232,FALSE
"wb_apical_junction","pb_klrf1_gzmb_cd27_em_cd8_t_cell_il2_stat5",0.044955044955045,0.763821892393321,FALSE
"wb_apical_surface","wb_mitotic_spindle",0.044955044955045,0.289965986394558,FALSE
"wb_coagulation","l2_cd56bright_nk_cell_alr",0.044955044955045,0.591666666666667,FALSE
"wb_epithelial_mesenchymal_transition","MMP12",0.044955044955045,0.377551020408163,FALSE
"wb_estrogen_response_early","l3_plasma_cell",0.044955044955045,0.19462481962482,FALSE
"wb_estrogen_response_late","chem_albumin",0.044955044955045,0.439022881880025,FALSE
"wb_hedgehog_signaling","l3_gzmk_cd56dim_nk_cell_alr",0.044955044955045,0.307142857142857,FALSE
"wb_heme_metabolism","wb_wnt_beta_catenin_signaling",0.044955044955045,0.770408163265306,FALSE
"wb_mitotic_spindle","wb_apical_surface",0.044955044955045,0.710034013605442,FALSE
"wb_myc_targets_v1","l2_effector_b_cell_alr",0.044955044955045,0.475340136054422,FALSE
"wb_protein_secretion","wb_wnt_beta_catenin_signaling",0.044955044955045,0.906746031746032,FALSE
"wb_uv_response_dn","l3_pdc",0.044955044955045,0.323979591836735,FALSE
"wb_wnt_beta_catenin_signaling","wb_heme_metabolism",0.044955044955045,0.229591836734694,FALSE
"wb_wnt_beta_catenin_signaling","wb_protein_secretion",0.044955044955045,0.0932539682539682,FALSE
"l2_effector_b_cell_alr","wb_myc_targets_v1",0.044955044955045,0.524659863945578,FALSE
"l2_cd16_monocyte_alr","pb_core_cd16_monocyte_il6_jak_stat3",0.044955044955045,0.918985776128633,FALSE
"l2_cd16_monocyte_alr","l3_early_memory_b_cell_alr",0.044955044955045,0.389455782312925,FALSE
"l2_cd56bright_nk_cell_alr","wb_coagulation",0.044955044955045,0.408333333333333,FALSE
"l2_cd8aa_alr","l3_dn_t_cell",0.044955044955045,0.935714285714286,FALSE
"l2_memory_cd4_t_cell_alr","sex",0.044955044955045,0,FALSE
"l2_memory_cd4_t_cell_alr","pb_naive_cd4_treg_il2_stat5",0.044955044955045,0.519557823129252,FALSE
"l3_isg_cd14_monocyte_alr","l1_monocyte_alr",0.044955044955045,0,FALSE
"l3_gzmk_cd56dim_nk_cell_alr","wb_hedgehog_signaling",0.044955044955045,0.692857142857143,FALSE
"l3_cd27_effector_b_cell_alt_alr","pb_cm_cd4_t_cell_il6_jak_stat3",0.044955044955045,0.681179138321996,FALSE
"l3_cd27_effector_b_cell_alt_alr","l3_naive_vd1_gdt_alr",0.044955044955045,0.824925074925075,FALSE
"l3_naive_vd1_gdt_alr","l3_cd27_effector_b_cell_alt_alr",0.044955044955045,0.175074925074925,FALSE
"l3_naive_vd1_gdt_alr","l3_naive_cd4_treg_alr",0.044955044955045,0.467207792207792,FALSE
"l3_cd4_mait_alr","bc_platelet_count",0.044955044955045,0.500680272108844,FALSE
"l3_isg_mait_alr","pb_core_naive_cd8_t_cell_tnfa_nfkb",0.044955044955045,0.511904761904762,FALSE
"l3_cd95_memory_b_cell_alr","pb_gzmk_cd56dim_nk_cell_il6_jak_stat3",0.044955044955045,0.214172335600907,FALSE
"l3_early_memory_b_cell_alr","l2_cd16_monocyte_alr",0.044955044955045,0.610544217687075,FALSE
"l3_gzmb_cd27_em_cd4_t_cell_alr","l2_platelet",0.044955044955045,0.384523809523809,FALSE
"l3_gzmb_cd27_em_cd4_t_cell_alt_alr","CXCL8",0.044955044955045,0.567006802721088,FALSE
"l3_gzmk_cd27_em_cd8_t_cell_alt_alr","IFNG",0.044955044955045,0.83968253968254,FALSE
"l3_memory_cd8_treg_alr","pb_cm_cd8_t_cell_il2_stat5",0.044955044955045,0.752380952380952,FALSE
"l3_naive_cd4_treg_alr","l3_naive_vd1_gdt_alr",0.044955044955045,0.532792207792208,FALSE
"l1_monocyte_alr","l3_isg_cd14_monocyte_alr",0.044955044955045,1,FALSE
"l1_b_cell_alr","pb_intermediate_monocyte_ifn_alpha",0.044955044955045,0.726473922902494,FALSE
"l1_progenitor_cell_alr","pb_cm_cd8_t_cell_inflammatory",0.044955044955045,0.979591836734694,FALSE
"l1_progenitor_cell_alr","pb_klrb1_memory_cd4_treg_ifn_gamma",0.044955044955045,0.976190476190476,FALSE
"age_group","l3_dn_t_cell",0.044955044955045,1,FALSE
"age_group","l3_gzmb_vd2_gdt_alr",0.044955044955045,1,FALSE
"sex","l3_klrb1_memory_cd8_treg_alr",0.044955044955045,1,FALSE
"sex","l1_monocyte_alr",0.044955044955045,1,FALSE
"cmv","l3_klrf1_gzmb_cd27_em_cd8_t_cell_alr",0.044955044955045,1,FALSE
"bc_eosinophil_count","l3_gzmk_cd56dim_nk_cell_alr",0.044955044955045,0.288126159554731,FALSE
"bc_hematocrit","infl_esr",0.044955044955045,0.542857142857143,FALSE
"bc_hemoglobin","wb_apoptosis",0.044955044955045,0.294681508967223,FALSE
"bc_lymphocyte_count","bc_platelet_count",0.044955044955045,0.325139146567718,FALSE
"bc_monocyte_count","chem_bun",0.044955044955045,0.806972789115646,FALSE
"bc_monocyte_count","l3_gzmk_cd56dim_nk_cell_alr",0.044955044955045,0.508673469387755,FALSE
"bc_mpv","l3_klrf1_effector_vd1_gdt_alt_alr",0.044955044955045,0.413605442176871,FALSE
"bc_platelet_count","bc_lymphocyte_count",0.044955044955045,0.674860853432282,FALSE
"bc_platelet_count","CD274",0.044955044955045,0.551530612244898,FALSE
"bc_platelet_count","pb_transitional_b_cell_inflammatory",0.044955044955045,0.93452380952381,FALSE
"bc_platelet_count","l3_gzmk_cd56dim_nk_cell_alr",0.044955044955045,0.666017316017316,FALSE
"bc_rdw","chem_potassium",0.044955044955045,0.33968253968254,FALSE
"bc_rdw","lip_cholesterol_hdl",0.044955044955045,0.479251700680272,FALSE
"bc_rdw","CXCL10",0.044955044955045,0.390873015873016,FALSE
"bc_rdw","l3_pdc",0.044955044955045,0.563698206555349,FALSE
"chem_albumin","IL6",0.044955044955045,0.495578231292517,FALSE
"chem_alkaline_phosphatase","l3_proliferating_nk_cell",0.044955044955045,0.198168498168498,FALSE
"chem_alt","lip_cholesterol_total",0.044955044955045,0.285714285714286,FALSE
"chem_ast","pb_cm_cd4_t_cell_ifn_gamma",0.044955044955045,0.953617810760668,FALSE
"chem_ast","pb_core_cd16_monocyte_tnfa_nfkb",0.044955044955045,0.910204081632653,FALSE
"chem_ast","pb_core_naive_b_cell_inflammatory",0.044955044955045,0.70124716553288,FALSE
"chem_ast","pb_hla_drhi_cdc2_il2_stat5",0.044955044955045,0.964285714285714,FALSE
"chem_ast","l3_gzmk_cd27_em_cd8_t_cell_alt_alr",0.044955044955045,0.496598639455782,FALSE
"chem_bun","bc_monocyte_count",0.044955044955045,0.193027210884354,FALSE
"chem_calcium","pb_gzmk_vd2_gdt_inflammatory",0.044955044955045,0.867965367965368,FALSE
"chem_cl","PDCD1",0.044955044955045,0.616408987837559,FALSE
"chem_cl","pb_pdc_il2_stat5",0.044955044955045,0.845804988662132,FALSE
"chem_cl","l3_klrb1_memory_cd4_treg_alr",0.044955044955045,0.803571428571429,FALSE
"chem_globin","pb_cd14_cdc2_il6_jak_stat3",0.044955044955045,0.347959183673469,FALSE
"chem_potassium","bc_rdw",0.044955044955045,0.66031746031746,FALSE
"chem_potassium","l3_platelet",0.044955044955045,0.617733457019171,FALSE
"chem_potassium","wb_il_6_jak_stat3_signaling",0.044955044955045,0.81734693877551,FALSE
"chem_potassium","wb_notch_signaling",0.044955044955045,0.459353741496599,FALSE
"chem_t_bili","pb_cm_cd4_t_cell_tnfa_nfkb",0.044955044955045,1,FALSE
"infl_esr","bc_hematocrit",0.044955044955045,0.457142857142857,FALSE
"infl_hs_crp","CCL2",0.044955044955045,0.440476190476191,FALSE
"lip_cholesterol_hdl","bc_rdw",0.044955044955045,0.520748299319728,FALSE
"lip_cholesterol_total","chem_alt",0.044955044955045,0.714285714285714,FALSE
"lip_cholesterol_total","pb_core_naive_cd4_t_cell_tnfa_nfkb",0.044955044955045,0.787131519274376,FALSE
"IL6","chem_albumin",0.044955044955045,0.504421768707483,FALSE
"IL6","pb_cd14_cdc2_il2_stat5",0.044955044955045,0.867460317460318,FALSE
"CXCL8","l3_plasma_cell",0.044955044955045,0.489795918367347,FALSE
"CXCL9","pb_gzmk_vd2_gdt_il6_jak_stat3",0.044955044955045,0.85021645021645,FALSE
"CXCL9","l3_cd4_mait_alr",0.044955044955045,0.267872603586889,FALSE
"GDF15","CD8A",0.044955044955045,0.24421768707483,FALSE
"CCL11","pb_cd56bright_nk_cell_tnfa_nfkb",0.044955044955045,0.816666666666667,FALSE
"CCL11","pb_klrf1_gzmb_cd27_em_cd8_t_cell_ifn_gamma",0.044955044955045,0.264471243042672,FALSE
"TNFRSF1A","pb_hla_drhi_cdc2_ifn_gamma",0.044955044955045,0.867099567099567,FALSE
"TNFRSF1A","pb_pdc_inflammatory",0.044955044955045,0.793877551020408,FALSE
"TNFRSF1A","l2_cd56bright_nk_cell_alr",0.044955044955045,0.280045351473923,FALSE
"CD8A","GDF15",0.044955044955045,0.75578231292517,FALSE
"CD8A","GZMB",0.044955044955045,0.574603174603174,FALSE
"GZMA","TNFRSF1B",0.044955044955045,0.254081632653061,FALSE
"GZMA","wb_kras_signaling_up",0.044955044955045,0.360374149659864,FALSE
"GZMA","l3_c1q_cd16_monocyte_alr",0.044955044955045,0.477097505668934,FALSE
"GZMB","CD8A",0.044955044955045,0.425396825396825,FALSE
"KLRD1","IGFBP7",0.044955044955045,0.32982374768089,FALSE
"KLRD1","pb_gzmk_vd2_gdt_il6_jak_stat3",0.044955044955045,0.685374149659864,FALSE
"KLRD1","l3_il1b_cd14_monocyte_alr",0.044955044955045,0.194047619047619,FALSE
"FGF21","l3_pdc",0.044955044955045,0.558956916099773,FALSE
"CXCL10","bc_rdw",0.044955044955045,0.609126984126984,FALSE
"CCL2","infl_hs_crp",0.044955044955045,0.55952380952381,FALSE
"CCL2","wb_bile_acid_metabolism",0.044955044955045,0.488151927437642,FALSE
"CCL3","pb_klrb1_memory_cd4_treg_ifn_gamma",0.044955044955045,0.811486132914704,FALSE
"CCL3","wb_tnf_alpha_signaling_via_nf_kb",0.044955044955045,0.699659863945578,FALSE
"TNFRSF1B","GZMA",0.044955044955045,0.745918367346939,FALSE
"TNFRSF1B","l3_isg_naive_cd4_t_cell_alr",0.044955044955045,0.619047619047619,FALSE
"IGFBP7","KLRD1",0.044955044955045,0.670176252319109,FALSE
"VEGFA","wb_reactive_oxygen_species_pathway",0.044955044955045,0.469047619047619,FALSE
"VEGFA","l1_ilc_alr",0.044955044955045,0.282539682539683,FALSE
"IL10","pb_klrf1_gzmb_cd27_em_cd8_t_cell_inflammatory",0.044955044955045,0.823809523809524,FALSE
"IL10","pb_transitional_b_cell_tnfa_nfkb",0.044955044955045,0.952380952380952,FALSE
"IL7","wb_dna_repair",0.044955044955045,0.77233560090703,FALSE
"PDCD1","chem_cl",0.044955044955045,0.383591012162441,FALSE
"LAG3","pb_cd14_cdc2_ifn_alpha",0.044955044955045,0.660636982065553,FALSE
"HAVCR2","l3_cdc1",0.044955044955045,0.179705215419501,FALSE
"CD274","bc_platelet_count",0.044955044955045,0.448469387755102,FALSE
"CD274","l2_transitional_b_cell_alr",0.044955044955045,0.458333333333333,FALSE
"LEP","wb_adipogenesis",0.044955044955045,0.681972789115646,FALSE
"l2_erythrocyte","l2_naive_cd8_t_cell_alr",0.044955044955045,0.111678004535147,FALSE
"l2_erythrocyte","l3_sox4_naive_cd4_t_cell_alr",0.044955044955045,0.0561224489795918,FALSE
"l2_ilc","pb_klrb1_memory_cd4_treg_inflammatory",0.044955044955045,0.867460317460318,FALSE
"l3_asdc","wb_interferon_alpha_response",0.044955044955045,0.595578231292517,FALSE
"l3_cdc1","HAVCR2",0.044955044955045,0.820294784580499,FALSE
"l3_dn_t_cell","age_group",0.044955044955045,0,FALSE
"l3_erythrocyte","wb_hedgehog_signaling",0.044955044955045,0.749433106575964,FALSE
"l3_ilc","pb_pdc_ifn_alpha",0.044955044955045,0.702777777777778,FALSE
"l3_pdc","bc_rdw",0.044955044955045,0.436301793444651,FALSE
"l3_pdc","FGF21",0.044955044955045,0.441043083900227,FALSE
"l3_pdc","wb_il_6_jak_stat3_signaling",0.044955044955045,0.834467120181406,FALSE
"l3_pdc","l2_cd8aa_alr",0.044955044955045,0.164574314574315,FALSE
"l3_plasma_cell","CXCL8",0.044955044955045,0.510204081632653,FALSE
"l3_plasma_cell","wb_myc_targets_v1",0.044955044955045,0.413718820861678,FALSE
"l3_platelet","chem_potassium",0.044955044955045,0.382266542980829,FALSE
"l3_proliferating_nk_cell","chem_alkaline_phosphatase",0.044955044955045,0.801831501831502,FALSE
"l3_transitional_b_cell","l2_cd8aa_alr",0.044955044955045,0.0238095238095238,FALSE
"pb_cd14_cdc2_ifn_alpha","LAG3",0.044955044955045,0.339363017934447,FALSE
"pb_cd14_cdc2_ifn_alpha","l1_monocyte_alr",0.044955044955045,0.150793650793651,FALSE
"pb_cd14_cdc2_ifn_gamma","pb_cm_cd4_t_cell_il2_stat5",0.044955044955045,0.371428571428571,FALSE
