subject.subjectGuid,sample.sampleKitGuid,wb.adipogenesis,wb.allograft_rejection,wb.androgen_response,wb.angiogenesis,wb.apical_junction,wb.apical_surface,wb.apoptosis,wb.bile_acid_metabolism,wb.cholesterol_homeostasis,wb.coagulation,wb.complement,wb.dna_repair,wb.e2f_targets,wb.epithelial_mesenchymal_transition,wb.estrogen_response_early,wb.estrogen_response_late,wb.fatty_acid_metabolism,wb.g2_m_checkpoint,wb.glycolysis,wb.hedgehog_signaling,wb.heme_metabolism,wb.hypoxia,wb.il_2_stat5_signaling,wb.il_6_jak_stat3_signaling,wb.inflammatory_response,wb.interferon_alpha_response,wb.interferon_gamma_response,wb.kras_signaling_dn,wb.kras_signaling_up,wb.mitotic_spindle,wb.mtorc1_signaling,wb.myc_targets_v1,wb.myc_targets_v2,wb.myogenesis,wb.notch_signaling,wb.oxidative_phosphorylation,wb.p53_pathway,wb.pancreas_beta_cells,wb.pi3k_akt_mtor_signaling,wb.pperoxisome,wb.protein_secretion,wb.reactive_oxygen_species_pathway,wb.spermatogenesis,wb.tgf_beta_signaling,wb.tnf_alpha_signaling_via_nf_kb,wb.unfolded_protein_response,wb.uv_response_dn,wb.uv_response_up,wb.wnt_beta_catenin_signaling,wb.xenobiotic_metabolism,wb.low_lib_flag
BR2032,KT00526,0.44959505744573935,0.47978619966519154,0.4933729804949743,0.116304414039905,0.20641739088689331,0.1619214992081265,0.4810413058943817,0.22214021859607508,0.4270127574665753,0.13295585994291895,0.42801560461815086,0.5362228137061325,0.48593942302288745,0.1166114258821856,0.24769696910264016,0.24118638675682233,0.431190998243009,0.4646251937848113,0.31896357603243175,0.19864193727637153,0.5189481232138567,0.3519627850402142,0.4623621123701873,0.450000166182865,0.36812124651132555,0.5941486255235532,0.5702261838011317,-0.08088762533333911,0.2809331452833872,0.49506398562011117,0.5597591253621168,0.617215744623876,0.555738557048003,0.13759220696560542,0.39911462363107847,0.592417175212166,0.45103060725637406,-0.0666621339723759,0.51023746520277,0.40424378637801217,0.5568538820266691,0.5800647358414871,0.006154976967514075,0.46274806401560326,0.4563825287030924,0.5576441818744973,0.3451652664157503,0.4025291818736132,0.4104222145229946,0.2548881037947133,False
BR1050,KT00529,0.45257747204335236,0.4610290626682441,0.44871745388372997,0.1394507229074905,0.18640735816081416,0.22758166065243307,0.45054863532775763,0.22725276628301774,0.42084435268710757,0.15179518418006685,0.4129987994505193,0.5391421716185959,0.47363468593257346,0.06650605270174391,0.24437369439261625,0.21300376080570152,0.4344598354668699,0.45193089073904735,0.33790923679960455,0.2586586106074681,0.5429788505847472,0.3226247079559196,0.4374575770891183,0.44491095626100907,0.3491219705231565,0.5991882004469542,0.5806008023268122,-0.12182124329221516,0.2446528226982377,0.4782821186583399,0.5425922256966144,0.6214575647506189,0.5550641272675133,0.12894183294557296,0.30155565419554076,0.598405511586016,0.4508584014435284,-0.12506940201169964,0.5005976218171381,0.4051493180409982,0.5518989535932493,0.6015960384165714,0.03072439120114674,0.44389002967558877,0.4535679364299569,0.5488044041152679,0.2846207826754173,0.39152063851145086,0.40296999800167693,0.27666818386826825,False
BR2012,KT00530,0.47257410821569934,0.4752370081374212,0.4646528021789218,0.14710328244532933,0.18959974128603443,0.24153974312459817,0.4904943894977607,0.20657221172979,0.46597840654442746,0.12742221213794652,0.4032709438990727,0.5310845082154556,0.484287006237332,0.11067445310713657,0.26982319906652397,0.23643468318209593,0.43280377293476247,0.4700052455003455,0.34475161768119766,0.24081836912215127,0.5301048340651175,0.35442331444017117,0.48995634076349026,0.4457144211214463,0.3569980267035843,0.5930921971079255,0.5715041104893197,-0.10648226031282061,0.2881915761901903,0.4886572260689512,0.5703370396936838,0.61279482754237,0.5479936330314346,0.1512140023166126,0.38458587912713427,0.5893971966065816,0.4419902288340607,-0.1412211856826955,0.5059023817585109,0.4214698151264995,0.5647829641521653,0.5816592020784174,0.039340146390327076,0.467880913309719,0.46867985216399977,0.548174172637611,0.3531628550166873,0.3711384312432754,0.40313491078144986,0.2597253693345991,False
BR1048,KT00532,0.44456694159296173,0.45700486089440406,0.4262066472650881,0.031565004274887724,0.2060103913197393,0.23249085716492174,0.4294843332956394,0.23607467483438002,0.3419099744822928,0.11081869790975461,0.38964859756640985,0.5160722877417269,0.38249477492432826,0.05068757204845266,0.24082734947570134,0.22507483515587468,0.4155369710714423,0.40206946587873826,0.2974677762223108,0.0660974426197368,0.5456129341808376,0.29908283275371134,0.4332517889183004,0.43472024500079803,0.3128867491558917,0.5750081738836426,0.5436603466012055,-0.13687596148483605,0.23578898711950616,0.4704029891398393,0.5049689805646388,0.5919398545991585,0.4603921324925735,0.10825345262733237,0.24675037461068933,0.5750408410710404,0.4416581428081974,-0.11603233115472937,0.4868764997153078,0.3692609036427997,0.518727127425553,0.6055499372079026,-0.015209152316755346,0.43373170401348954,0.4109277656088225,0.5018907235595395,0.2705912599446113,0.33885655169349993,0.34143932418056155,0.23442774031151783,False
BR2044,KT00533,0.467782084599132,0.45933475591532963,0.4322113079743812,0.07207110440322978,0.22350609549294626,0.2152762680635666,0.44682657385574537,0.23633063158100862,0.4283400348800564,0.13253801358993217,0.41818771491475343,0.543975294850466,0.46970759358685277,0.0596571241258579,0.24938832537257755,0.2381536366197327,0.42577658000076113,0.4534015552638211,0.32838570840799614,0.1630857991307186,0.5057174558396792,0.3193352952955327,0.4547785726770553,0.44687072060127536,0.35974080625494065,0.606667820061841,0.5703552497555798,-0.10175472879509724,0.2600079913085912,0.4839108186291355,0.548492374186207,0.62076858108308,0.5679290980789508,0.11715770402972431,0.3565841491025353,0.5983275277868987,0.4432291587591349,-0.07786604219922909,0.4917362143298835,0.40779414491937666,0.5358940519215637,0.5884132759982799,0.028790358180440352,0.4310767525157652,0.4345910556344023,0.5477969772576281,0.31236288350173147,0.37805517844725584,0.38429867769606907,0.257228899465933,False
BR1047,KT00535,0.46165326994360895,0.4749814641018988,0.4612439607678058,0.16303334795729152,0.2471620482681613,0.25904149631131285,0.46877333002274385,0.29446188187475275,0.4332417039704912,0.1582536536594609,0.43543641345171513,0.5398365544400274,0.510501579962818,0.12914685368954726,0.2574911197955812,0.25263741477554935,0.42982613155347066,0.4838456085710497,0.34413097671201975,0.18857887754036684,0.5007276681652735,0.3516032205145484,0.4707575135330228,0.4248517844737035,0.3720715110311938,0.5888216002498734,0.571862612035084,-0.06411188450665053,0.2475667529399966,0.4853064224709898,0.5531830219132026,0.6241970486746535,0.5643223573018014,0.1466084229498265,0.41997458301335167,0.5901196147051924,0.44683583597485815,-0.12148695618448843,0.48956770045681725,0.4300106867997701,0.5538232304485067,0.5939352502907786,0.0335814541361169,0.48426574709425857,0.4608967449434338,0.5612061369435905,0.37948941264814257,0.3893256256600188,0.38908775115266975,0.27995090318223814,False
BR2014,KT00537,0.4324747780913918,0.47670282862472574,0.44071621503630504,0.09125534488979216,0.23232328665932314,0.21438611868175247,0.4817907883267871,0.2554610966097754,0.4358407188847041,0.1509848536665409,0.41595245563458505,0.5274093450691959,0.45700744578692465,0.10298968963710192,0.24448591804084202,0.2041696102008715,0.41005455214629966,0.44319855199087366,0.3261647173903745,0.12525243598911526,0.5282432135611356,0.34268723103103427,0.4523670833078601,0.41663279365584466,0.3607697037750072,0.5681231094537489,0.564659740744921,-0.125518125367562,0.28758278900986867,0.4731273487998547,0.543533943844253,0.6081978833058913,0.5532605046379726,0.1462072016521793,0.35710403067503926,0.5917402111511816,0.4512764167892499,-0.09667225571776103,0.4850306201414069,0.42699867682462467,0.5339637435292929,0.6033639514776841,0.020613230583479473,0.4577760205295378,0.46102994371641204,0.550309067823158,0.2924764688840043,0.38375865780442886,0.4365150986312235,0.27484915345344385,False
BR2020,KT00539,0.4444021647218808,0.45110956708470157,0.4454073746052698,0.1049292027334337,0.1964058955582462,0.18401562454604503,0.46324166530373995,0.23141927648620889,0.4209477229695695,0.10816902212954284,0.3923756373164306,0.5276414177414159,0.4647000797342789,0.08193838276835688,0.2482455209649339,0.23426552867888167,0.41781669217761863,0.45203619233144254,0.355748795521608,0.10083303149623399,0.5115743594053189,0.31986297193633945,0.4242908421077888,0.43282285051837466,0.33802951647928736,0.6250790937885286,0.5957156493795049,-0.14362753860463484,0.24691843306798594,0.4587440713768414,0.5511974494857886,0.6153129257142335,0.5512872023461561,0.13398535188215793,0.3746484005383778,0.5903086639330537,0.44754470293796467,-0.14026096505747918,0.49635055252914756,0.41070699120076826,0.5336464215740544,0.5986648983339753,0.018058429824604455,0.44309364300450305,0.4227410363225278,0.5497001020900654,0.312601453834648,0.3783257585215951,0.33721079741548693,0.26824455049934764,False
BR2043,KT00541,0.4552822832881175,0.4869407244929062,0.477909735757235,0.16898566861240172,0.21206759218617913,0.21695387230273125,0.4710868778864464,0.23049070989995396,0.45387941069609916,0.14474924078709392,0.4200727627678625,0.5415320375732113,0.4802544720441055,0.08647649135114972,0.2717448507110897,0.24560798049688884,0.43665589538470345,0.4610251452951009,0.3289174519219559,0.0943711007897527,0.5300585960213234,0.351556184366937,0.45508447685590847,0.42131667269129197,0.34463926886086954,0.5878432375785551,0.5745621664648957,-0.09475180543273064,0.2876577998970821,0.49431430268319937,0.5428633914622564,0.6126662652705998,0.553008890935183,0.1217045358255217,0.39587180283127793,0.5939956585765757,0.43935507753973757,-0.08970578759620136,0.4988753720554237,0.3911205517458808,0.5638080583814303,0.5976097704116268,0.010516094211593507,0.46178298129876155,0.4573013625586955,0.5415129607099688,0.3167098258332164,0.3809129811324179,0.39811044129566114,0.28767034248713,False
BR2042,KT00545,0.470601513372172,0.48529068019461746,0.463891342180471,0.20354907954367973,0.2073137573276505,0.2332152612762072,0.47103716415977803,0.2186486185348517,0.4660650918652094,0.12219333479519107,0.4142011593532744,0.5356178168583877,0.47711320709253846,0.10989116175548574,0.2561015587990597,0.237446419219002,0.4320688736773823,0.4328558894862886,0.3576648139828732,0.21166687295390726,0.530640335345699,0.35011933735110773,0.46951530181934087,0.4382630684006256,0.36089139654191443,0.5917840028216472,0.5785773464779835,-0.07654742432032015,0.26421186118670786,0.48789068551949405,0.5580074707173514,0.6078067456163406,0.5331418577536208,0.14248094749113946,0.36140834005539546,0.5827108693145973,0.4795285703947985,-0.09497017755375113,0.48425714811305287,0.41065301658547626,0.57099127101631,0.5997181965628764,0.054015955847403464,0.4335470064098393,0.45445414265406914,0.5569841625972903,0.31168640727380387,0.39956128999945245,0.40850236797302786,0.27304758356166303,False
BR1051,KT00549,0.4660699516107248,0.482000636536917,0.462408238818465,0.16381731923808737,0.21565100465741716,0.24194636263996958,0.4803509320565737,0.26192100427975157,0.43587827462344597,0.15640072686500142,0.4199698091464288,0.5397741393670433,0.5118319657003026,0.1128137862950608,0.2663627374875576,0.24767213738187513,0.4375681221882193,0.4918967213515695,0.36413909965264624,0.21137261258840775,0.5248061780024691,0.3350683196886729,0.46677152823930307,0.457543650340901,0.3639854799233202,0.6027522811709906,0.5826538890804122,-0.09568404053936237,0.2793946090660847,0.5026643500902525,0.565243380353123,0.6204434934404143,0.5492867479924658,0.1562707817165931,0.31689002722021636,0.5900216284091526,0.4537226121919571,-0.11949039855976448,0.4956840825435121,0.43906731026858625,0.5642178717014241,0.5965790132807046,0.04417243021434421,0.48955862564528696,0.46786292878066293,0.5571475560121026,0.3263234404029572,0.41624320284593175,0.4468355778178089,0.2675010519371445,False
BR2024,KT00552,0.4762509637111616,0.4726475983782986,0.4662237765342766,0.262204384320534,0.2564317493839623,0.3168733516868577,0.5014537211469026,0.2510822718732032,0.45431799666263534,0.15250189408809103,0.4437079882707456,0.5407699993368583,0.491895752615642,0.18031035298892947,0.2746558163292096,0.26484464273802044,0.46131743925920266,0.47775586735433506,0.3467487813092502,0.1718761249798459,0.5305191958590446,0.3716921820049123,0.4763289184004679,0.4736595153298639,0.38204721896243676,0.5862877503620741,0.5621747569606743,-0.07386718907972098,0.2685689609606041,0.505820573681018,0.5493157524713614,0.6225697798722852,0.5491320247396747,0.19125136765570422,0.38742570715206676,0.591071298924975,0.46201199282604155,-0.04802474562892001,0.5038092199751941,0.4234799408834468,0.5666156480774376,0.6015186611010667,0.1214745134198138,0.49596736255385965,0.462603863484234,0.5442030493957162,0.3798211369972571,0.40086243195859356,0.40465573996495313,0.3079688147414484,False
BR2045,KT00557,0.4545340554889543,0.4745310078169435,0.44645063813934854,0.1547009961648522,0.22495689845297462,0.23154928681842213,0.4699727216400475,0.20884701159022348,0.42555598353076146,0.14302680283739083,0.4099710524378978,0.5255101174955108,0.470287126687683,0.06327566812124039,0.25609365603363116,0.23899754952169877,0.4454779268627013,0.4602674928151378,0.345258965411836,0.15270542778942553,0.545402909102106,0.33701719954972004,0.44857461138698934,0.4480845276898759,0.33998486358878266,0.5975081438400803,0.5794360495774636,-0.11259364704808392,0.2351389970550721,0.4988818357283288,0.550200381081556,0.6140022506654259,0.5487939307857298,0.15175703179242525,0.32555382597629495,0.5928921686256308,0.4432530204354706,-0.09253867964329114,0.49439519745453603,0.39459373439350476,0.543690521282696,0.5863118157240309,0.02344224394809266,0.4628829449130087,0.4382616144090173,0.559767081608598,0.34749419739949283,0.3899424808982935,0.35150297716330065,0.30140820168938365,False
BR2029,KT00561,0.4326914532314831,0.4725154823340973,0.4388184194289923,0.1062815392868012,0.21140861451638432,0.13335724559975923,0.4496865041427124,0.2544518598837419,0.3911281611840229,0.17317269078017625,0.4305875286512461,0.5170715922883473,0.4352240745508947,0.0953535303942672,0.21399927812965847,0.20285476359475374,0.40964173071883875,0.4142850248765471,0.3262143739269301,0.22139871273604145,0.5296649033451906,0.35376100348208256,0.4363054775385755,0.43250554198507696,0.3651131891668903,0.6080963342339454,0.5853278992390578,-0.11104735459736906,0.25227692184594935,0.4480198995719963,0.5169053451256507,0.60488691690811,0.5038417654968238,0.1252884279021404,0.371398617860939,0.5945017430833182,0.42966422646586755,-0.022342338129860778,0.4675261533966173,0.4069168574428215,0.5419301917588417,0.5859189892459946,-0.0010881265691226561,0.49360368643707836,0.43077117134100523,0.5465608061704753,0.318311881445191,0.399259336418121,0.39607995355438946,0.23582553802758377,False
BR2023,KT00562,0.4635555424232877,0.48302947600759205,0.48946170479582407,0.2056161706363636,0.2365266140940394,0.27761520820060837,0.4810793991509894,0.246894154486485,0.4312204153748581,0.16594527746546808,0.4404301793721154,0.5504341526934876,0.5243922064739069,0.11862621814582201,0.2767148297905594,0.25261910911890784,0.421944227412393,0.4945679699052895,0.3778216975029471,0.20950301756717477,0.5171206809678857,0.3750348634298617,0.48786153943663435,0.4691445274812424,0.3685423055551914,0.6270618916672531,0.6030063757726258,-0.05121790387749169,0.2801143651780673,0.5122637695562119,0.5730178141045758,0.6230473571649686,0.5706913285653682,0.16677601760672653,0.40585442389397147,0.601459723743715,0.473948539212394,-0.09696489983974957,0.49007470122733665,0.41468295014693207,0.5594959710630061,0.6010673453577827,0.07241783874129644,0.4756990680334048,0.4794973871992885,0.5688272088992223,0.34143795055062826,0.4281162409286119,0.41863321764663586,0.311115313749408,False
BR2031,KT00563,0.4967114869177968,0.48334909630008976,0.5035390642330986,0.17600994229074088,0.26307568650874585,0.220067030609157,0.4912007293787526,0.2566294273350305,0.42887140887620684,0.17645632085096738,0.43677069746629055,0.5445407063515394,0.4955243186495828,0.14651935766290483,0.24558168179475567,0.2314926697081048,0.43899247216903964,0.47738054721434525,0.36853054629245474,0.29421900779488885,0.5236993432837518,0.3567667440872533,0.4738553435616372,0.4471798201326605,0.3652664128204698,0.5958178194413882,0.5808063722832448,-0.07550318918047343,0.30758516952719483,0.5184406790911545,0.5702897668758937,0.619240435226803,0.5559707762881648,0.1562706024785527,0.36766707835760504,0.5915867365040778,0.46663367461813515,-0.12309088516696427,0.5051416438090102,0.43192211375768425,0.5571138675299523,0.5981495469867383,0.08302039222947989,0.5017342249097052,0.47124468613290676,0.5441324914645855,0.36914611625629146,0.41519891172052964,0.3980641052327357,0.307343699871101,False
BR2046,KT00564,0.43330001992154715,0.46632453140657926,0.47172727195994707,0.14294026331622506,0.2023047625617581,0.1692637399028027,0.4799712087879932,0.22977165910744096,0.4404646381442342,0.11449931712761789,0.407724503552891,0.5469782211000429,0.5525037065150131,0.09074415986641439,0.2325956018035723,0.21382807432248582,0.4181432653862407,0.5265425823051404,0.3500201978671706,0.014175032699385026,0.5367113861061144,0.34786397703900457,0.4405039751395403,0.4476922878359134,0.3548011554720274,0.6001207770125297,0.581429306604055,-0.08848957743026295,0.20753689484311147,0.4946303961725208,0.5671275545899037,0.6252867359863035,0.5626512489160359,0.10998018435076864,0.40506927637800566,0.5913669249314755,0.4538581131462988,-0.12432561878084475,0.4904190322978339,0.3953875597464621,0.5473829155173975,0.6103836965497458,0.05691022676137159,0.4439005658321803,0.4508855583965017,0.5591153216017113,0.29386345353202725,0.40294234060013484,0.37493517494224216,0.26307609918768676,False
BR1054,KT00565,0.42646613054908444,0.47071229903376743,0.4407176623050556,0.116412084734296,0.19758316154862163,0.13399265923751166,0.45052718497728067,0.2334806178289571,0.3913919178165368,0.09909105212815959,0.37921390084060985,0.5427743857255563,0.4516670129859637,0.08753721890329046,0.2059337084719676,0.17579105928886715,0.41655662312182157,0.4120832667062203,0.3066526827148379,0.15994892557622908,0.5329958264815653,0.3118108633195418,0.4419086189061155,0.42777979198104227,0.3249676368159086,0.5732396302489217,0.5548870364466414,-0.1346813714555959,0.22738280826869223,0.44241464758999377,0.5311666202688453,0.6192310374714226,0.5514935651996151,0.11688210975803055,0.32604744856933343,0.594584336357832,0.42739551697329176,-0.17415575769347094,0.49786191102352134,0.4211511240856742,0.5316411705393954,0.6070308731208869,-0.010794880687193038,0.4621611219490338,0.43291834225928333,0.5402527421097911,0.29174006977499234,0.3623322491943796,0.38578482100317435,0.24635642118998963,False
BR2026,KT00566,0.48711550425991873,0.48007267888516375,0.48029549431325874,0.2115531009868514,0.2966941155495172,0.2577421164669244,0.4896273182098244,0.29896302920884477,0.4927838224441842,0.2338675150857294,0.447715055355561,0.5277652910561633,0.5121920533997892,0.21371056610220607,0.3415167641338814,0.31573035224831014,0.4564778845269709,0.5029985368114545,0.382661043100937,0.23307985015555246,0.5165018280394277,0.38624809312746144,0.4734799548914345,0.4488029659088318,0.374063132994414,0.589015193476986,0.576558958757217,0.024960670856623048,0.31529249838861273,0.5213810046804134,0.5640060012861106,0.6174618161625757,0.5588544391324365,0.23735252494207237,0.42910739105616813,0.5970699502420952,0.4662338129584011,-0.003762742441760609,0.5104880112243212,0.45838207314882756,0.576724404268163,0.5912596869225609,0.11877949311837376,0.48583335894719853,0.4508431416166008,0.5497548263600303,0.38385064398576785,0.4147717216506199,0.4178420654468099,0.3319178761575144,False
BR2021,KT00568,0.46449928860863365,0.47584020188498777,0.46934261715564557,0.13796939967047234,0.23185890141807997,0.2241934908869724,0.4945878496923624,0.252882212204441,0.45102134099908964,0.13870579059029525,0.4083014880262434,0.5353954382361787,0.498736662713591,0.0950680242453845,0.2642541691390693,0.23338818065060654,0.4336975632065961,0.4853117210254754,0.3443533303377807,0.14381496506314514,0.527825714848938,0.34399317063325924,0.45952131861566614,0.45771165182694656,0.35798521810100803,0.5950172370044392,0.5806277043920675,-0.09784856718075327,0.273187727567368,0.5166222862671435,0.5539052391454807,0.621855718821546,0.5444977929897616,0.1530116108188705,0.35308604882050165,0.5902531316083065,0.4476044019664815,-0.14760111818656477,0.5017372068826479,0.42595236731422564,0.5609251876156576,0.5958574361100888,0.05936870909366598,0.5062510901072043,0.46466757621890015,0.5681896507493038,0.3049450730804805,0.40289718823925774,0.38672089474988,0.27131817681099574,False
BR2018,KT00569,0.46171184473980753,0.47506574132759155,0.4519763633563016,0.1664771496403925,0.22973272074072235,0.1791258695677697,0.4905958250493878,0.2335147218215286,0.46056461176772406,0.16383427873169182,0.4098614758775964,0.5388714285443837,0.4880158028391856,0.11084454137316412,0.2177680154937747,0.22376639705051926,0.4411075625223363,0.4745703285474113,0.36581142593737165,0.18248824897903493,0.5079116833803682,0.34626977220901217,0.44442974283918113,0.45872725901259154,0.37158064743346747,0.5821396205088347,0.5659845549349107,-0.07663951493407813,0.2653330452761049,0.4798258032993883,0.5652826201239414,0.6227425145792111,0.5626728989449813,0.14736032882594213,0.3836045255924064,0.6004228080550505,0.45616302194807745,-0.09510755907069418,0.49727293958327445,0.4093590318430603,0.5443568729509769,0.5818214058489897,0.010302754594039381,0.44804380522750703,0.46115082008965147,0.5575532660412861,0.2985485624158477,0.39941059330790557,0.4074170417141503,0.2859942013613863,False
BR1041,KT00575,0.4864185244511871,0.47585457262419767,0.48039069785128286,0.18238961977478385,0.27882042361644044,0.2543348865584637,0.4741409471159797,0.29294531289941567,0.4780934666459116,0.1853300909009548,0.4408128856842322,0.5277185906968137,0.5195509627629794,0.18833028499202695,0.2963864423456581,0.2713006564246261,0.4332598841592083,0.4752461463987726,0.3585148876905821,0.19128378806766808,0.5256931779107911,0.36976889823089953,0.45273056443023924,0.43570979764667406,0.37288483892844854,0.5879385940457019,0.5712677365685745,-0.015552857137241303,0.30028967948118823,0.5035320370476817,0.5622154036173006,0.6106924114916,0.5564609491917291,0.20520324164319906,0.41447125127120676,0.5992566963296789,0.4719642606234465,-0.04661525988134125,0.5270766090199729,0.4488069739231298,0.5714845237761053,0.5956404215010699,0.09836570101325642,0.4513287272355289,0.45224183252443484,0.544153273249069,0.40712039538082123,0.42666609042931475,0.4237053086134809,0.32222760347389523,False
BR2019,KT00582,0.45758592074832993,0.48430004940174576,0.480048087474263,0.21615025956115472,0.223822084666332,0.24693975993699155,0.48745133678672514,0.23837377542574498,0.44874687366109745,0.14745026072826095,0.43701712403377657,0.5196401701915394,0.4732352465871438,0.11464918554804947,0.2564825080150651,0.25125438408871703,0.44132890424229604,0.4371181140270295,0.36332593091861903,0.16544913450361756,0.5334055782584554,0.3859699125369833,0.4663704059473007,0.47903689198221594,0.3706171538651003,0.5809139459495869,0.5828178939915739,-0.06741649757924843,0.28982950265901153,0.48466646199222724,0.5552108073456753,0.6138952424032902,0.5263339437527514,0.15587451153421214,0.3497956359218914,0.5939089117409377,0.47759080312503244,-0.14362252886064955,0.49618186660601077,0.4057208956577085,0.5579120199273023,0.5973231887928677,0.036840502944136995,0.49288232961656414,0.487804355977671,0.5459122221666028,0.32986739812534394,0.3999635620314582,0.42391632431952003,0.2678646849037858,False
BR2028,KT00588,0.47378217498056935,0.49530685404844593,0.45918613713437867,0.2939920383807226,0.21767380126486063,0.23562474529956165,0.4813625561387315,0.28206778562935747,0.43073635189866155,0.19513158574642311,0.45607357467987614,0.5432974740450847,0.5142236145633863,0.1581389584097052,0.2792187637044936,0.25083500910343376,0.44146832338574643,0.5008228591803077,0.3572237875488239,0.22759617947733113,0.5080295988885936,0.36173118580561203,0.4652730209257194,0.47956528905056045,0.38139526154476205,0.5978936945212178,0.572306825528903,-0.0807637283198553,0.2964297005005483,0.5138357690375251,0.5602585431311937,0.6213191501391622,0.5367357414382733,0.16928920335375078,0.3477032954270289,0.5994330058934857,0.47988138243981887,-0.08967407398892555,0.5118204095897961,0.4113573738233812,0.5514529062578946,0.5996808179334637,0.07900483053195947,0.5077372859361245,0.4760776519457756,0.5497111705236897,0.3241075671390934,0.4151650408579614,0.5023774852024785,0.31964975868626583,False
BR1052,KT00592,0.4500761283264843,0.47562328856336084,0.44218127970335885,0.10689781032644328,0.17702919799483563,0.19618850816317362,0.45790472371413793,0.24347186046679448,0.442209428974568,0.09484893581245475,0.3894095140610586,0.5431149247658406,0.46988178261758723,0.06490156643041685,0.2170095106911169,0.20058392285524032,0.42092594401612626,0.4644314050272904,0.3274375699343231,0.1549459893572301,0.4990176274839765,0.3222762775989803,0.463178493837089,0.41850359629487865,0.3247960383317349,0.598941422051366,0.5763981006288196,-0.1295209281834479,0.2618139279112172,0.4726227076069167,0.5461957015316456,0.6132873372242286,0.5641017874297312,0.14381699960807898,0.38261293415053677,0.5998143587404673,0.44041851246616776,-0.1438089465902948,0.4726500949934977,0.4083605137684054,0.5391244161303651,0.6008761758545376,0.03643205317310636,0.4557987858335865,0.42815162377629606,0.5510263158860241,0.28704868976954967,0.3603760990259078,0.4118948122444545,0.2665641479538355,False
BR2052,KT00599,0.46691960731742693,0.47579231220482304,0.4574415739508195,0.1275102586172367,0.20376629986652797,0.21537017592860064,0.4855090697804789,0.25047496871812325,0.4563120342853169,0.15671303474680037,0.43753272186426345,0.5345383360606286,0.4901544531982445,0.09430350273139346,0.2757820934162392,0.2507314172849404,0.43571916611666844,0.44521891171553507,0.3305817531799091,0.1781221203282982,0.547831091186382,0.3403546504918658,0.4635487451611535,0.4467488700244847,0.35517633281860517,0.6037223300420365,0.5819115531591375,-0.10688900569848991,0.26400843813345215,0.47325724222843957,0.5632851718995993,0.6171216581260858,0.5366484180753116,0.1380492581494194,0.4273647879376436,0.5947473064271029,0.4463548589751174,-0.0700291089195362,0.47791830491087556,0.4127200365902385,0.5617269387053876,0.6030220766724385,0.04673938981768598,0.46301831291269874,0.4695734950769692,0.5513878479784531,0.32829880362163316,0.3802110948313038,0.3768368142645633,0.2498049161952848,False
BR2030,KT00600,0.45951621082186733,0.47310952390925665,0.4567856964986323,0.16001036765347834,0.20483613856915878,0.2805721169804418,0.4557890466137897,0.22430669670016798,0.43880388302161044,0.15643127376305668,0.429152212501641,0.5403187771417931,0.5011751977862933,0.08329232151646374,0.27605547724846685,0.2534241210149814,0.43039549453583714,0.4856314304904227,0.3663832766290716,0.12651880585568806,0.5117612226786938,0.36054263472288284,0.4670115715323072,0.4562955592080444,0.36659948193208175,0.6009599822141171,0.581229415153048,-0.05459564088217633,0.29249215598731104,0.49217235000767773,0.5547270992899921,0.6209221218505432,0.5536814273139468,0.14836196509803368,0.41407356238436377,0.5906387905502439,0.4497834676874806,-0.1457740148770463,0.5120939332606013,0.42124279741823856,0.5554447290783895,0.6009761271554982,0.03912283581206798,0.46500435413671204,0.47875658535633075,0.5508007982447475,0.3080092308760862,0.39607743740268286,0.40586422690956736,0.2728866138314054,False
BR2051,KT00602,0.4472318827548897,0.4672631879648746,0.4666578138174243,0.1845700919486556,0.23554004994943675,0.13990275743779093,0.4807763575525615,0.24464959880132708,0.41886771730272715,0.15591065460610298,0.40831349700048186,0.5381700427741622,0.47530244802661276,0.08173085660352526,0.25031868496963905,0.24737459478648838,0.42092249315283753,0.4463146592747502,0.3373126927003562,0.10043360404314013,0.5006442617577549,0.3146543030340395,0.46348606541840365,0.4288526263641371,0.3643494933285131,0.6013597165232916,0.5591461481513312,-0.11333604201952471,0.27520139053395976,0.4696915249603626,0.5438261171147178,0.613801225867581,0.550504231464596,0.14386658908725453,0.34857054390657827,0.6008227142482546,0.46296963072375397,-0.09603263913181075,0.4904859522728841,0.403488458475747,0.5418590113438965,0.6020075902417584,0.017956112426607936,0.46373411481465754,0.46760547008927683,0.5393552084232184,0.30671285396421144,0.3752175877681217,0.44868150316446076,0.27403588614653457,False
